Id,y
50290,1.9585475
50291,1.7091602
50292,1.7703409
50293,1.9779892
50294,1.7578181
50295,1.7824574
50296,1.6841063
50297,1.9888887
50298,2.024389
50299,1.7494692
50300,1.8151428
50301,1.993815
50302,1.8141216
50303,1.6605569
50304,1.8696599
50305,1.7808365
50306,1.662385
50307,1.7163267
50308,2.2446444
50309,1.9624497
50310,1.9015362
50311,1.2461278
50312,1.4055429
50313,1.930262
50314,2.008023
50315,1.6701007
50316,2.0181766
50317,1.8011158
50318,1.8469974
50319,1.6038222
50320,1.8525648
50321,2.124674
50322,1.2401195
50323,1.8064576
50324,1.8998216
50325,1.7656212
50326,1.8316381
50327,1.8102577
50328,1.9004399
50329,1.7060277
50330,1.6925645
50331,1.8325188
50332,1.8700173
50333,1.6268417
50334,1.749899
50335,1.710734
50336,1.470055
50337,1.3488672
50338,1.8429999
50339,1.9171028
50340,1.7059405
50341,1.4492621
50342,1.7090093
50343,1.732711
50344,1.818121
50345,1.5749786
50346,1.6120588
50347,1.8401556
50348,2.2113729
50349,1.605362
50350,1.7221612
50351,1.6653214
50352,1.3093661
50353,1.7000114
50354,1.9299313
50355,1.8706098
50356,1.5940714
50357,1.6611127
50358,1.6272147
50359,1.8090272
50360,1.5667644
50361,1.7511314
50362,2.0259023
50363,1.7839038
50364,1.7163827
50365,1.7933227
50366,1.6516167
50367,1.5900981
50368,1.766965
50369,1.6995436
50370,1.9817564
50371,1.957332
50372,1.8964252
50373,1.715597
50374,1.4705839
50375,1.9568362
50376,1.5997406
50377,1.8101828
50378,1.6695814
50379,2.1275349
50380,1.8849761
50381,2.0060966
50382,1.7580713
50383,1.7359729
50384,1.5749798
50385,1.8012624
50386,1.6175617
50387,1.5283984
50388,1.658933
50389,1.8149813
50390,1.8705027
50391,1.6896628
50392,1.6731015
50393,1.9576745
50394,1.7345772
50395,1.674335
50396,1.6552277
50397,1.9357209
50398,1.73175
50399,1.7584608
50400,1.774693
50401,1.4855194
50402,1.95053
50403,1.7419077
50404,1.9372556
50405,1.8474014
50406,1.60298
50407,1.8533657
50408,1.9665148
50409,1.8598837
50410,2.1086235
50411,1.977435
50412,1.9469972
50413,1.7224507
50414,1.5351188
50415,1.6682289
50416,1.9843735
50417,1.6020117
50418,1.6719133
50419,1.5275748
50420,1.7379551
50421,2.0057707
50422,1.6123958
50423,2.0003052
50424,1.5999174
50425,1.6900498
50426,1.923483
50427,1.4526465
50428,1.7413334
50429,1.7159517
50430,1.4931455
50431,1.7070669
50432,2.0570803
50433,1.5051434
50434,2.0492792
50435,1.7629124
50436,1.9583098
50437,1.6390963
50438,1.7616471
50439,1.4380603
50440,1.6920121
50441,1.4645165
50442,1.7425117
50443,2.0550745
50444,1.9527043
50445,1.7531971
50446,1.7843581
50447,1.6306498
50448,1.7700018
50449,1.5329766
50450,1.8806472
50451,2.0333426
50452,2.1007872
50453,2.0965083
50454,1.7955643
50455,1.6233648
50456,1.8498061
50457,1.399838
50458,1.4073685
50459,2.2318993
50460,1.6270517
50461,1.5552526
50462,1.781236
50463,2.0798872
50464,1.756394
50465,1.8863142
50466,1.6132685
50467,1.8048761
50468,1.9761646
50469,1.905146
50470,1.9907463
50471,1.565013
50472,1.7042663
50473,2.0405567
50474,2.256235
50475,1.6446294
50476,1.7882116
50477,1.5044065
50478,2.0333478
50479,1.9054585
50480,1.7385578
50481,1.7030885
50482,1.7354071
50483,1.6515757
50484,1.6378504
50485,1.6709272
50486,1.8125639
50487,2.33918
50488,1.7376287
50489,1.6573713
50490,1.7359387
50491,1.7444905
50492,1.6568191
50493,1.84494
50494,1.8118826
50495,1.7193141
50496,1.7224762
50497,1.7846451
50498,1.8083764
50499,2.0067174
50500,1.9366885
50501,2.2310855
50502,1.675178
50503,1.7151675
50504,1.9333382
50505,1.7711502
50506,1.84755
50507,1.7820256
50508,2.1748176
50509,1.8140565
50510,1.6310537
50511,2.0026307
50512,1.6930531
50513,1.767909
50514,1.7628423
50515,1.845779
50516,1.8781602
50517,1.7191663
50518,1.7965028
50519,1.3133452
50520,1.6960385
50521,1.8692676
50522,1.9224612
50523,1.689489
50524,1.7147722
50525,1.9175758
50526,1.7409315
50527,1.7740653
50528,1.416592
50529,1.4787463
50530,1.9450454
50531,1.8095839
50532,2.003406
50533,1.9887418
50534,1.9944416
50535,2.371682
50536,1.9129276
50537,1.8193996
50538,1.6927629
50539,1.8702933
50540,1.6256169
50541,1.8272374
50542,1.9274545
50543,1.860329
50544,1.7941945
50545,2.0425775
50546,2.3400946
50547,1.7783895
50548,1.9331577
50549,1.899435
50550,1.8949958
50551,1.4365525
50552,1.6264942
50553,1.8848902
50554,1.8582156
50555,1.3214788
50556,1.7962614
50557,2.0092373
50558,1.4840934
50559,1.8565296
50560,2.0007174
50561,2.0490463
50562,2.0722396
50563,1.7955161
50564,1.9402667
50565,2.014806
50566,1.7345194
50567,1.8059329
50568,1.9701009
50569,1.8514267
50570,1.9973795
50571,1.3262585
50572,1.9465321
50573,1.9924701
50574,1.7469275
50575,1.5680746
50576,1.3526982
50577,1.8598827
50578,2.0997093
50579,1.5636077
50580,1.7108672
50581,1.5539311
50582,1.6322631
50583,1.9873224
50584,1.7038463
50585,1.9974427
50586,1.8403697
50587,1.7320464
50588,1.9387214
50589,1.6744854
50590,1.6837679
50591,1.6656941
50592,1.9071478
50593,1.8712015
50594,1.8160795
50595,1.4629929
50596,2.1197677
50597,1.7225724
50598,1.8078599
50599,1.7509527
50600,1.8867531
50601,1.5410447
50602,1.6369073
50603,1.5885686
50604,1.6077251
50605,1.950983
50606,1.8565558
50607,1.9989032
50608,1.7487354
50609,2.0414245
50610,1.785065
50611,1.9040467
50612,1.9715323
50613,1.7959238
50614,1.8830693
50615,1.707145
50616,2.0010319
50617,2.0146034
50618,1.9069606
50619,1.7253431
50620,1.9471326
50621,1.5064553
50622,1.879505
50623,1.9175397
50624,2.1089406
50625,1.7748233
50626,1.67446
50627,1.9118029
50628,1.6646415
50629,1.8758351
50630,1.9448048
50631,1.9506503
50632,1.7578112
50633,1.80957
50634,1.3657836
50635,1.9047219
50636,1.4998356
50637,1.7840658
50638,1.9608122
50639,1.6545633
50640,1.8905569
50641,1.7708445
50642,1.8911957
50643,1.7074693
50644,2.0088906
50645,1.7383713
50646,1.6138934
50647,1.9874941
50648,1.5504866
50649,1.6618633
50650,1.9400164
50651,1.7548802
50652,1.9239625
50653,1.9317441
50654,2.082646
50655,1.8911092
50656,1.9079984
50657,1.7112391
50658,1.9481937
50659,1.8557286
50660,1.4747502
50661,2.0238376
50662,1.9962213
50663,1.7775639
50664,1.8440056
50665,1.9323845
50666,1.7952224
50667,2.0106046
50668,2.0116906
50669,1.8214625
50670,1.7536342
50671,1.816517
50672,1.5244745
50673,1.6864722
50674,1.5969105
50675,1.9213953
50676,1.6489131
50677,1.9203866
50678,1.6060506
50679,1.9989355
50680,1.9348446
50681,1.5679848
50682,1.611179
50683,1.7975112
50684,1.8096349
50685,1.6106576
50686,1.7962451
50687,1.6940173
50688,1.5588101
50689,1.6446328
50690,1.9537281
50691,1.8670326
50692,1.5075083
50693,1.6763651
50694,1.4953908
50695,1.8281776
50696,1.6862838
50697,1.7287945
50698,1.7135307
50699,2.0694456
50700,1.503916
50701,1.5018383
50702,1.7417161
50703,1.7531903
50704,1.8731657
50705,1.5012068
50706,1.6981528
50707,2.125369
50708,1.4467674
50709,1.8764238
50710,1.7365779
50711,1.6249144
50712,1.9742112
50713,1.944424
50714,1.431113
50715,1.5000291
50716,1.8470988
50717,1.82406
50718,1.9904261
50719,2.1184535
50720,1.8488117
50721,1.4774402
50722,1.9617305
50723,1.9482857
50724,1.7285326
50725,2.1777506
50726,1.7725531
50727,1.6274154
50728,1.6455921
50729,1.906263
50730,1.7835342
50731,1.9753668
50732,1.9583151
50733,1.749818
50734,1.8345908
50735,1.7008691
50736,1.8438118
50737,1.6264067
50738,1.6956912
50739,2.079293
50740,2.0179672
50741,1.8958323
50742,1.6464993
50743,1.9182312
50744,1.7167748
50745,2.0951285
50746,2.0322561
50747,1.8480499
50748,1.7053952
50749,1.8346875
50750,1.9451169
50751,1.7979354
50752,1.4311633
50753,2.034905
50754,1.7522616
50755,1.6362233
50756,1.7055753
50757,1.9722041
50758,1.6448321
50759,1.6440104
50760,1.7666987
50761,1.5771251
50762,1.5521882
50763,2.0801277
50764,1.7203299
50765,1.7755182
50766,1.9821005
50767,1.6185415
50768,1.6056243
50769,1.8668182
50770,2.03745
50771,1.759821
50772,1.7701895
50773,2.0816875
50774,1.6117207
50775,1.712219
50776,1.7390683
50777,1.8014758
50778,1.9840657
50779,1.7051916
50780,1.944892
50781,1.9916247
50782,2.1707144
50783,1.7884096
50784,1.6664032
50785,1.7366854
50786,1.6931292
50787,1.895095
50788,1.9316605
50789,2.0181985
50790,1.7214112
50791,1.8486136
50792,2.108703
50793,1.8097402
50794,1.8543704
50795,1.9660134
50796,1.5969571
50797,1.7612898
50798,1.5275748
50799,1.7123712
50800,2.1495903
50801,2.2291696
50802,1.7186038
50803,1.8514398
50804,2.0614917
50805,2.0150342
50806,1.6159385
50807,1.8221098
50808,1.9027804
50809,1.9392263
50810,1.3814559
50811,1.5497513
50812,1.9354478
50813,1.8083389
50814,1.7424082
50815,1.9863775
50816,1.690024
50817,1.861197
50818,2.0996697
50819,1.9330227
50820,1.6981534
50821,1.5101172
50822,1.9441112
50823,1.7388604
50824,1.7372454
50825,1.8052167
50826,1.5846729
50827,1.903986
50828,1.2926402
50829,1.7931751
50830,1.7046847
50831,2.1899357
50832,1.768623
50833,2.0431752
50834,1.5400139
50835,1.9141098
50836,2.0451493
50837,1.7358074
50838,1.748792
50839,2.2028008
50840,2.1127214
50841,1.506041
50842,1.7477678
50843,1.9408811
50844,1.836465
50845,1.8420312
50846,1.868227
50847,1.6824101
50848,1.8644086
50849,1.5661659
50850,1.8586854
50851,2.0414557
50852,2.0236495
50853,2.111733
50854,1.8331269
50855,1.6645533
50856,1.8792081
50857,1.3866518
50858,1.7712702
50859,1.7074604
50860,1.9193981
50861,1.9732734
50862,2.0925415
50863,1.8970876
50864,1.4891353
50865,1.8675854
50866,1.7251686
50867,2.0436523
50868,1.7971647
50869,2.139577
50870,1.6623445
50871,1.8742397
50872,1.9078532
50873,1.5408355
50874,1.6851933
50875,1.4973605
50876,2.1115866
50877,1.9308794
50878,1.5593449
50879,1.4115169
50880,1.9105976
50881,2.1046553
50882,1.9155928
50883,1.6916983
50884,1.7529671
50885,1.9612622
50886,2.193324
50887,1.5140525
50888,1.8236573
50889,1.7554513
50890,2.0445933
50891,1.8077133
50892,1.5006388
50893,1.7611665
50894,1.9928101
50895,1.6370316
50896,1.9037372
50897,1.586708
50898,1.5644519
50899,2.0760527
50900,1.9406747
50901,1.9435164
50902,1.4844664
50903,1.9450473
50904,1.6475133
50905,1.7402208
50906,2.0403912
50907,1.7339635
50908,1.966147
50909,1.6130486
50910,2.0684042
50911,2.0121267
50912,2.0558875
50913,1.6586905
50914,1.8821405
50915,1.8878691
50916,1.7740211
50917,1.8832037
50918,1.8291157
50919,1.7901719
50920,1.8141459
50921,1.9813249
50922,1.5435252
50923,1.4928794
50924,1.579664
50925,1.8782403
50926,1.9733838
50927,1.7914878
50928,1.8336233
50929,1.8817068
50930,1.813634
50931,1.4806317
50932,2.1119971
50933,1.9878355
50934,1.9020032
50935,1.8337071
50936,2.0881338
50937,1.8091187
50938,1.7036623
50939,1.9321542
50940,1.8078316
50941,1.6322703
50942,1.7877271
50943,1.7164379
50944,1.680318
50945,1.9162005
50946,2.1477997
50947,1.6884791
50948,2.144404
50949,1.9298729
50950,1.8556498
50951,1.9000887
50952,1.8903376
50953,1.8709959
50954,2.0841606
50955,1.7564371
50956,1.6071023
50957,1.7277315
50958,1.8790727
50959,1.8450855
50960,1.6024926
50961,1.9406188
50962,1.6298018
50963,1.7759768
50964,1.7424561
50965,1.9246234
50966,1.3718586
50967,1.7641622
50968,1.8768984
50969,1.5983073
50970,1.879561
50971,1.7008641
50972,1.4128723
50973,1.7241563
50974,1.7823118
50975,1.4839821
50976,1.6257712
50977,1.7186378
50978,1.7832819
50979,1.6723175
50980,1.895533
50981,1.8865222
50982,2.116526
50983,2.0839393
50984,1.7927277
50985,1.8393996
50986,1.8168458
50987,1.7136925
50988,1.6963934
50989,1.7308464
50990,1.3230178
50991,1.6241866
50992,2.02841
50993,1.8056241
50994,2.0268998
50995,1.698951
50996,1.6830069
50997,1.796106
50998,2.2039335
50999,1.7481973
51000,1.787936
51001,1.936825
51002,1.9576215
51003,1.9500276
51004,1.6256214
51005,1.6279536
51006,1.4610066
51007,1.664272
51008,1.6409992
51009,1.9639096
51010,1.7286013
51011,1.820587
51012,1.9775498
51013,1.7517031
51014,2.0126877
51015,2.0067854
51016,2.0004327
51017,2.0997682
51018,1.610514
51019,1.889198
51020,1.770233
51021,1.9323566
51022,1.9653281
51023,1.8202317
51024,1.8478036
51025,1.9605852
51026,1.9184843
51027,2.0112772
51028,1.7560155
51029,1.8787924
51030,1.7924458
51031,1.5067195
51032,1.7567792
51033,1.745291
51034,1.837787
51035,1.8716049
51036,1.7267696
51037,1.6801772
51038,1.8254669
51039,1.8400959
51040,1.7637416
51041,1.9957198
51042,1.7691395
51043,1.9609379
51044,1.3740039
51045,1.6500248
51046,1.9899653
51047,1.500928
51048,1.7322067
51049,1.9983749
51050,1.8998107
51051,1.6413119
51052,1.7821308
51053,1.7872429
51054,1.7319505
51055,1.9006484
51056,1.8275367
51057,1.7530705
51058,1.7431457
51059,1.9142925
51060,1.760947
51061,1.754405
51062,2.0877192
51063,1.6672397
51064,1.8683487
51065,1.5733744
51066,1.7431812
51067,1.7877418
51068,1.4434165
51069,1.5101017
51070,1.5028645
51071,1.9670492
51072,1.5115087
51073,1.5557922
51074,1.7401727
51075,1.8726726
51076,1.9450446
51077,1.9303185
51078,1.7452732
51079,1.6410967
51080,2.125214
51081,1.959843
51082,2.0641913
51083,2.0410724
51084,1.7165545
51085,1.7708875
51086,1.7274919
51087,1.6255577
51088,1.41817
51089,1.5620773
51090,1.753475
51091,1.493154
51092,1.9363286
51093,1.6102958
51094,1.6065141
51095,1.7385132
51096,2.1489089
51097,1.7233938
51098,1.8148009
51099,1.612292
51100,1.7527286
51101,1.9105713
51102,1.4992436
51103,1.583978
51104,1.5714494
51105,1.4770231
51106,2.2545862
51107,1.7532084
51108,1.7887981
51109,1.6802742
51110,1.7199333
51111,1.2585324
51112,1.7656132
51113,1.781789
51114,1.6538066
51115,1.7885078
51116,2.0481863
51117,2.0231938
51118,1.8448532
51119,1.758705
51120,1.6198537
51121,1.7983054
51122,2.0124538
51123,2.126206
51124,1.732048
51125,1.8110055
51126,1.8051649
51127,1.9484279
51128,1.9490765
51129,1.8899858
51130,1.5471817
51131,1.7532884
51132,1.8631046
51133,1.5852747
51134,1.4427754
51135,1.9235299
51136,1.8359287
51137,2.0632188
51138,2.3779302
51139,1.8314701
51140,1.8238094
51141,1.6133734
51142,1.7713035
51143,1.6045415
51144,1.6035427
51145,1.8490934
51146,1.6518106
51147,2.2117844
51148,1.4572303
51149,2.0961347
51150,1.5354557
51151,1.6723387
51152,1.6189197
51153,1.7600383
51154,2.1252902
51155,1.8208054
51156,1.7184259
51157,1.6005446
51158,1.782784
51159,1.8267978
51160,1.8645309
51161,1.8662373
51162,2.0591211
51163,1.8645554
51164,1.5397879
51165,1.7072116
51166,1.7552636
51167,1.9028307
51168,1.7491434
51169,1.8548818
51170,1.9507165
51171,1.7080652
51172,1.6020967
51173,1.4756906
51174,1.9984145
51175,1.8656307
51176,1.9472159
51177,1.889485
51178,1.9594588
51179,1.8314022
51180,1.7621921
51181,1.8824497
51182,2.0821443
51183,1.541747
51184,1.8595067
51185,1.7782356
51186,1.6039526
51187,2.1694956
51188,2.065052
51189,1.9032588
51190,1.736653
51191,1.9071743
51192,1.3286246
51193,2.350888
51194,1.4813526
51195,1.5969309
51196,1.6177312
51197,1.6291708
51198,1.9141741
51199,1.7969009
51200,1.3233232
51201,1.8950258
51202,1.5386943
51203,1.856604
51204,1.8419046
51205,1.9092427
51206,2.205289
51207,1.3547672
51208,1.8206344
51209,1.7529312
51210,1.852481
51211,1.7624259
51212,1.8038334
51213,1.6596087
51214,1.626673
51215,1.6952851
51216,1.9207752
51217,1.7645249
51218,2.0024161
51219,1.5369146
51220,1.5430082
51221,1.7898785
51222,1.7402334
51223,1.6303575
51224,1.8504683
51225,1.7263983
51226,2.061144
51227,1.6181594
51228,1.8504801
51229,1.680825
51230,1.8879503
51231,1.5463233
51232,1.6906103
51233,1.4200796
51234,1.9744295
51235,1.7643129
51236,1.3928096
51237,2.1784835
51238,2.0022006
51239,1.5292548
51240,2.0582302
51241,2.2887259
51242,1.8418843
51243,1.6157242
51244,1.7624708
51245,1.7691317
51246,1.6283274
51247,1.6907104
51248,1.8595608
51249,1.9466529
51250,2.0007305
51251,1.7427632
51252,1.7226342
51253,1.8604802
51254,1.6728483
51255,2.011151
51256,1.7503442
51257,1.3623818
51258,1.7281754
51259,1.6549035
51260,1.5604951
51261,1.5940993
51262,1.6380626
51263,1.7251787
51264,2.1140518
51265,2.0646787
51266,1.6702288
51267,1.7720152
51268,1.909024
51269,1.574149
51270,1.7055639
51271,2.0181482
51272,1.6507564
51273,1.9795043
51274,1.62259
51275,1.7053975
51276,2.0667057
51277,1.7815185
51278,1.9374778
51279,1.821694
51280,1.6628584
51281,1.8712015
51282,1.5823305
51283,1.7046584
51284,1.9772351
51285,1.7571615
51286,1.8051939
51287,1.9026878
51288,2.0609658
51289,1.8088886
51290,1.9377319
51291,1.6034364
51292,1.4709078
51293,1.9084709
51294,1.4861451
51295,1.5839201
51296,1.7485796
51297,1.566347
51298,1.7778559
51299,1.6202042
51300,1.8263922
51301,2.047257
51302,1.8269522
51303,1.9282693
51304,1.7538391
51305,2.2067733
51306,1.4862491
51307,2.2143037
51308,1.7901566
51309,1.854271
51310,1.7282586
51311,1.8134587
51312,1.8579968
51313,2.0771763
51314,1.9934204
51315,1.6018301
51316,1.723803
51317,1.7279983
51318,1.764677
51319,1.771045
51320,1.8369498
51321,2.0303235
51322,1.6866872
51323,1.5124395
51324,1.969487
51325,1.9429533
51326,1.9353445
51327,1.8761865
51328,1.9896855
51329,1.7375052
51330,1.6857495
51331,1.8997488
51332,1.7834047
51333,1.8556412
51334,1.9704998
51335,1.7979356
51336,2.0780087
51337,1.7961857
51338,1.9364494
51339,1.4704471
51340,1.8912536
51341,1.4033854
51342,1.7050366
51343,1.8632166
51344,1.614632
51345,1.6979856
51346,1.8830731
51347,2.079092
51348,1.7462602
51349,1.7073083
51350,1.8990903
51351,1.5324569
51352,1.4048954
51353,2.0058906
51354,1.8636097
51355,1.8233974
51356,1.7349484
51357,1.5876194
51358,1.8153363
51359,1.6076697
51360,1.8241031
51361,1.6350839
51362,1.8488011
51363,1.9615325
51364,1.7493311
51365,1.7861567
51366,1.7603117
51367,1.8649457
51368,1.7275518
51369,1.9474162
51370,1.7736603
51371,1.8006587
51372,1.7821348
51373,1.6954535
51374,1.8434012
51375,1.8580819
51376,1.7285953
51377,1.6276746
51378,1.9257611
51379,1.9830432
51380,1.54117
51381,1.9786685
51382,1.4995583
51383,1.8550098
51384,1.7763311
51385,2.022433
51386,1.5099702
51387,2.020815
51388,1.5522305
51389,1.7075475
51390,1.8260621
51391,1.7409396
51392,1.8352374
51393,2.152116
51394,1.9481773
51395,2.1004364
51396,1.6839719
51397,1.4977891
51398,1.8492688
51399,1.5372028
51400,2.034984
51401,2.0252714
51402,1.6788727
51403,1.79447
51404,1.5153337
51405,1.54778
51406,1.6528171
51407,1.7343689
51408,1.9111613
51409,1.9112365
51410,2.0180788
51411,1.8704333
51412,1.913446
51413,2.3898666
51414,1.898826
51415,1.885643
51416,1.6737385
51417,1.7837976
51418,1.7047427
51419,2.0970798
51420,1.4705212
51421,1.8837178
51422,1.8810353
51423,1.6935204
51424,1.9789951
51425,1.8348325
51426,1.801571
51427,1.6257851
51428,1.6709743
51429,1.3651876
51430,1.6681843
51431,1.7977606
51432,1.794648
51433,1.5471835
51434,1.7407385
51435,2.2761924
51436,1.829122
51437,1.7804328
51438,1.7403297
51439,1.7491648
51440,1.8500948
51441,2.1043816
51442,1.8258932
51443,1.9620106
51444,2.2411928
51445,1.7525109
51446,1.9427758
51447,1.8076634
51448,1.7601392
51449,1.6929666
51450,1.898697
51451,1.9153564
51452,1.6453869
51453,1.8971176
51454,1.9736624
51455,1.7276012
51456,2.2905936
51457,1.7244966
51458,2.0762985
51459,1.8482046
51460,1.7358923
51461,2.1391683
51462,2.0111697
51463,1.7589637
51464,1.7382241
51465,1.7670919
51466,1.8197333
51467,1.6072936
51468,1.8443624
51469,1.8433137
51470,1.7793118
51471,1.903224
51472,1.8417622
51473,1.9032133
51474,1.8104786
51475,2.260424
51476,1.6039495
51477,1.8097397
51478,1.6571655
51479,1.6508155
51480,1.3708271
51481,1.5206639
51482,1.6788924
51483,1.7992979
51484,2.0429354
51485,1.8300767
51486,1.9283447
51487,1.6736549
51488,1.7788873
51489,2.2751896
51490,1.8593657
51491,1.849486
51492,1.8704984
51493,1.8573625
51494,1.7061226
51495,1.7975129
51496,1.7127193
51497,1.7286382
51498,1.7217095
51499,1.7404262
51500,1.5657231
51501,1.917355
51502,2.0109897
51503,1.876197
51504,1.931392
51505,1.935864
51506,1.8550526
51507,1.7729589
51508,1.8276463
51509,1.8497952
51510,2.0251758
51511,1.6758648
51512,1.972546
51513,1.5143751
51514,1.7622982
51515,1.7996008
51516,1.7260484
51517,1.6098119
51518,2.0050957
51519,1.800526
51520,1.5829166
51521,1.8078688
51522,2.0591993
51523,1.8452821
51524,1.6653839
51525,1.8551414
51526,1.8203843
51527,1.4890743
51528,1.9027624
51529,1.7870966
51530,2.001096
51531,1.7949464
51532,1.6701885
51533,1.8736167
51534,1.7530502
51535,1.8997456
51536,1.969406
51537,1.635528
51538,1.8517362
51539,1.6177902
51540,1.8685683
51541,1.8196156
51542,1.8897412
51543,1.9995672
51544,1.6897569
51545,1.9290735
51546,1.9157896
51547,1.9804173
51548,1.6708555
51549,1.572934
51550,1.6465788
51551,1.8307472
51552,1.9944291
51553,1.8065894
51554,1.604694
51555,1.7286359
51556,1.573719
51557,1.9959955
51558,1.7229308
51559,1.6669822
51560,2.010058
51561,1.8263086
51562,2.1836503
51563,1.6864853
51564,1.5581276
51565,1.4913965
51566,1.3480841
51567,2.0782552
51568,1.6531272
51569,1.6213121
51570,1.9230466
51571,2.096776
51572,1.6758533
51573,1.7372975
51574,1.9609321
51575,1.6434611
51576,1.7871351
51577,2.0304198
51578,1.6430402
51579,1.7882075
51580,2.1474047
51581,1.7071794
51582,1.6012367
51583,1.6316438
51584,1.6384215
51585,1.942955
51586,2.1582937
51587,1.2788258
51588,1.910288
51589,1.8109362
51590,1.7533014
51591,1.8577702
51592,1.8647015
51593,1.6561813
51594,1.5750378
51595,1.7340361
51596,1.7076608
51597,1.6388726
51598,1.7730404
51599,1.6456386
51600,1.606474
51601,1.679384
51602,2.086381
51603,1.9155618
51604,1.7043027
51605,1.8551998
51606,1.7578105
51607,1.992401
51608,1.866501
51609,1.974527
51610,1.9029777
51611,1.4987504
51612,1.525595
51613,1.6312786
51614,1.7385159
51615,1.8568575
51616,1.8474994
51617,1.662789
51618,1.7975861
51619,2.0436828
51620,1.839287
51621,1.767066
51622,1.7556765
51623,1.8830323
51624,1.6490613
51625,1.6604007
51626,1.7203082
51627,1.7354014
51628,2.1863496
51629,1.5376226
51630,1.674796
51631,1.6526229
51632,1.789032
51633,1.5609955
51634,1.6045958
51635,1.5901983
51636,1.6774417
51637,1.7857605
51638,1.7113198
51639,1.6221395
51640,1.6969582
51641,1.7474256
51642,1.854297
51643,2.0580857
51644,1.9055969
51645,1.7421696
51646,2.0018473
51647,1.4479026
51648,2.1276188
51649,1.5624563
51650,1.8914244
51651,1.6427219
51652,1.6107051
51653,1.9161911
51654,1.6017971
51655,1.7684745
51656,1.6908627
51657,1.878183
51658,1.7237915
51659,1.7955828
51660,1.416716
51661,1.5819532
51662,1.9650228
51663,2.2464724
51664,1.9194425
51665,1.4994016
51666,1.7123727
51667,1.5446291
51668,1.9154935
51669,1.9377043
51670,1.5240048
51671,1.5211817
51672,1.745659
51673,1.8052285
51674,1.6479316
51675,1.847988
51676,2.3343499
51677,1.9490653
